SYS,SID,RAW.SCR,Z.SCR,N,HIT
NII_Hitachi_UIT,340,27.5882352941176,-0.258790369788524,17,19
NII_Hitachi_UIT,1534,36.2941176470588,-0.006871918902238,17,19
NII_Hitachi_UIT,439,60.9411764705882,0.555915567143592,17,19
NII_Hitachi_UIT,531,96.1176470588235,1.41966287491995,34,19
NII_Hitachi_UIT,1683,18.9411764705882,-0.448165237515269,17,19
NII_Hitachi_UIT,1588,13.4117647058824,-0.583417574641192,17,20
NII_Hitachi_UIT,787,29.4705882352941,-0.14968086715666,17,20
NII_Hitachi_UIT,5,39.4210526315789,-0.029513545992803,19,21
NII_Hitachi_UIT,203,24.7894736842105,-0.412769627384016,19,21
NII_Hitachi_UIT,451,24.4210526315789,-0.412586222757933,19,21
NII_Hitachi_UIT,414,13.4210526315789,-0.681293096636807,19,21
NII_Hitachi_UIT,534,82.7894736842105,1.03881009892619,19,21
NII_Hitachi_UIT,555,72.3684210526316,0.750114339581194,19,21
NII_Hitachi_UIT,45,65.3157894736842,0.58376338733268,19,21
NII_Hitachi_UIT,1293,25.6842105263158,-0.373653793125895,19,21
NII_Hitachi_UIT,239,57.5555555555556,0.497941177599164,18,2
NII_Hitachi_UIT,468,61.8333333333333,0.530688650681694,18,2
NII_Hitachi_UIT,1309,37.4444444444444,-0.038664556485056,18,2
NII_Hitachi_UIT,1251,53.5,0.323940426838786,18,2
NII_Hitachi_UIT,1364,49.6666666666667,0.278820906127579,18,2
NII_Hitachi_UIT,1173,6.43478260869565,-0.921405249963001,23,3
NII_Hitachi_UIT,31,6.95652173913043,-0.905536906952869,23,3
NII_Hitachi_UIT,1693,57.9565217391304,0.425728872680305,23,3
NII_Hitachi_UIT,180,71.8260869565217,0.775510630072728,23,3
NII_Hitachi_UIT,1219,17.9130434782609,-0.587686114974514,23,3
NII_Hitachi_UIT,523,32.0869565217391,-0.223389347885198,23,3
NII_Hitachi_UIT,373,30.695652173913,-0.32132057334649,23,3
NII_Hitachi_UIT,397,46.5652173913044,0.123003016337024,23,3
NII_Hitachi_UIT,185,11.5952380952381,-0.640050406506066,42,4
NII_Hitachi_UIT,773,10.1428571428571,-0.665719933171703,21,4
NII_Hitachi_UIT,1739,76.0476190476191,0.984829801708362,21,4
NII_Hitachi_UIT,1593,81,1.16040246915498,21,4
NII_Hitachi_UIT,776,59.5238095238095,0.629798863796204,21,4
NII_Hitachi_UIT,1421,6.73333333333333,-0.781571141521093,30,7
NII_Hitachi_UIT,138,81.6666666666667,1.04314376157376,15,7
NII_Hitachi_UIT,1724,93.8,1.3839872109846,15,7
NII_Hitachi_UIT,1068,26,-0.307208574360552,15,7
NII_Hitachi_UIT,866,2.73333333333333,-0.883797618893346,15,7
NII_Hitachi_UIT,1397,91.4666666666667,1.33066079036696,15,7
NII_Hitachi_UIT,550,23.0526315789474,-0.36654296379629,19,8
NII_Hitachi_UIT,700,37.3684210526316,0.018649260191892,19,8
NII_Hitachi_UIT,541,29.4210526315789,-0.156541303760074,19,8
NII_Hitachi_UIT,121,4,-0.810081909577596,19,8
NII_Hitachi_UIT,382,88.1052631578947,1.32853614041392,19,8
NII_Hitachi_UIT,495,16,-0.496287275408774,19,8
NII_Hitachi_UIT,1497,8.3125,-0.769823326129789,16,12
NII_Hitachi_UIT,1228,86.0625,1.07353475443677,16,12
NII_Hitachi_UIT,1254,70.59375,0.706264888825833,32,12
NII_Hitachi_UIT,1759,1.25,-0.972081566312044,16,12
NII_Hitachi_UIT,63,87.5,1.1244847752248,16,12
NII_Hitachi_UIT,25,3.3125,-0.920078912576149,16,12
NII_Hitachi_UIT,1290,7.5,-0.792230880818004,16,12
NII_Hitachi_UIT,276,65,0.593222506839656,16,12
NII_Hitachi_UIT,1771,2.5,-0.93853165879998,16,12
NII_Hitachi_UIT,346,86.9333333333333,1.32202762914203,15,14
NII_Hitachi_UIT,202,21.0666666666667,-0.389340068629301,15,14
NII_Hitachi_UIT,230,15.7666666666667,-0.508204057575341,30,14
NII_Hitachi_UIT,640,16.4,-0.499674701982819,15,14
NII_Hitachi_UIT,1380,77.2,1.04847141851888,15,14
NII_Hitachi_UIT,1112,45.9047619047619,0.110153682216276,21,15
NII_Hitachi_UIT,1070,18.4761904761905,-0.524861768957245,21,15
NII_Hitachi_UIT,595,62.6333333333333,0.453602041049068,30,16
NII_Hitachi_UIT,1725,14.2,-0.724483315597887,15,16
NII_Hitachi_UIT,110,82.8666666666667,0.993132606033047,15,16
NII_Hitachi_UIT,1559,94.8666666666667,1.3101311849756,15,16
NII_Hitachi_UIT,152,13.4,-0.714979094128701,15,16
NII_Hitachi_UIT,542,90.8666666666667,1.19726244716124,15,16
NII_Hitachi_UIT,221,85.2666666666667,1.05895183344386,15,16
UTS_CAI,405,14.0588235294118,-0.585915670303808,17,0
UTS_CAI,885,35.8823529411765,-0.058555979200073,17,0
UTS_CAI,1141,69.0588235294118,0.738602316509207,17,0
UTS_CAI,1673,3.88235294117647,-0.832506041569705,17,0
UTS_CAI,410,33.7058823529412,-0.109526409933333,17,0
UTS_CAI,182,31.4117647058824,-0.163546356536073,17,0
UTS_CAI,1111,12.1176470588235,-0.621161506436934,17,0
UTS_CAI,1699,30.3333333333333,-0.146561009091346,15,1
UTS_CAI,764,1.33333333333333,-0.877291127921384,15,1
UTS_CAI,69,25.7333333333333,-0.237419734137735,15,1
UTS_CAI,1402,4.46666666666667,-0.79053025212875,15,1
UTS_CAI,371,35.8823529411765,-0.064859642454591,17,5
UTS_CAI,414,19.9411764705882,-0.417787013770334,17,5
UTS_CAI,657,62.4117647058824,0.680702895537389,17,5
UTS_CAI,1575,14.6470588235294,-0.58546445464315,17,5
UTS_CAI,667,2.8,-0.86474171390687,15,6
UTS_CAI,1012,5.86666666666667,-0.787070452658358,15,6
UTS_CAI,308,30.2666666666667,-0.19728824301951,15,6
UTS_CAI,755,7.8,-0.736599714030614,15,6
UTS_CAI,152,0.666666666666667,-0.919213656994584,15,6
UTS_CAI,29,0.933333333333333,-0.912567182973324,15,6
UTS_CAI,1312,37.9333333333333,0.000877693748388,15,6
UTS_CAI,1508,12.9444444444444,-0.646461147157882,18,9
UTS_CAI,1198,19.8888888888889,-0.48683819196425,18,9
UTS_CAI,49,71.5,0.841138302859989,18,9
UTS_CAI,1162,61.0555555555556,0.580117087565428,18,9
UTS_CAI,1145,16.4210526315789,-0.525416350368048,19,10
UTS_CAI,514,24.3157894736842,-0.306663987938798,19,10
UTS_CAI,155,4.47368421052632,-0.814678569847256,19,10
UTS_CAI,528,6.16666666666667,-0.770749732506111,30,11
UTS_CAI,1449,1.86666666666667,-0.882699602237815,15,11
UTS_CAI,1514,14.6,-0.570098726878867,15,11
UTS_CAI,215,4.6,-0.814744779474809,15,11
UTS_CAI,113,57.3333333333333,0.42808861297738,15,11
UTS_CAI,1443,5.75,-0.837173599081425,16,13
UTS_CAI,920,11.3125,-0.677994921450294,16,13
UTS_CAI,518,98.1875,1.49723524346503,16,13
UTS_CAI,60,47.375,0.194470904847451,16,13
UTS_CAI,18,13,-0.641375017750024,16,13
UTS_CAI,1680,36.8235294117647,-0.026958303414892,17,17
UTS_CAI,672,54.5882352941176,0.397347376710493,17,17
UTS_CAI,1155,65.2352941176471,0.733374940797697,17,17
UTS_CAI,1361,70.6470588235294,0.739797124888893,17,17
UTS_CAI,1724,88.8823529411765,1.28473001933907,17,17
UTS_CAI,1250,17,-0.506573666757985,17,17
UTS_CAI,33,48.8181818181818,0.279211792674753,44,18
UTS_CAI,1097,5.04545454545455,-0.788623481484556,22,18
UTS_CAI,1212,81.9090909090909,1.11552150600563,22,18
UTS_CAI,567,4.40909090909091,-0.804782491037875,22,18
UTS_CAI,1707,2.95454545454545,-0.838621260793972,22,18
UTS_CAI,47,78,0.978844124984417,17,19
UTS_CAI,289,41.3529411764706,0.090881327071649,17,19
UTS_CAI,1243,6.11764705882353,-0.760421875883918,17,19
UTS_CAI,169,22.5294117647059,-0.332475724029315,17,20
UTS_CAI,715,27.5294117647059,-0.212900256113036,17,20
UTS_CAI,125,4.05882352941176,-0.814339038949081,17,20
UTS_CAI,911,48.3529411764706,0.323490898113932,17,20
UTS_CAI,1578,27.6315789473684,-0.307392104522793,38,21
UTS_CAI,540,8,-0.804502433976119,19,21
UTS_CAI,736,88.3684210526316,1.16914550126007,19,21
UTS_CAI,526,3.84210526315789,-0.916586122992311,19,21
UTS_CAI,311,80.8947368421053,0.972330526896544,19,21
UTS_CAI,428,3.21052631578947,-0.931880999685852,19,21
UTS_CAI,288,2.11111111111111,-0.923248341064986,18,2
UTS_CAI,472,80.3333333333333,1.00152792700857,18,2
UTS_CAI,1304,3.83333333333333,-0.886040432304817,18,2
UTS_CAI,1759,54.5,0.375034065019496,18,2
UTS_CAI,50,57.8333333333333,0.470919633630874,18,2
UTS_CAI,1613,8.16666666666667,-0.763194470553509,18,2
UTS_CAI,536,36.6666666666667,-0.06892094360759,18,2
UTS_CAI,1064,21.8260869565217,-0.512989181992623,23,3
UTS_CAI,417,47.7826086956522,0.139962085765764,23,3
UTS_CAI,1726,16.3478260869565,-0.633786452026999,23,3
UTS_CAI,1359,12.2173913043478,-0.758824713793208,23,3
UTS_CAI,1100,97.7826086956522,1.50530787921706,23,3
UTS_CAI,1503,21.4782608695652,-0.520527253425717,23,3
UTS_CAI,712,48.0952380952381,0.310123313610986,21,4
UTS_CAI,1039,86.0476190476191,1.27830760246562,21,4
UTS_CAI,1559,65.0476190476191,0.694924209918135,21,4
UTS_CAI,1609,39,0.09811127514142,21,4
UTS_CAI,1075,19.5238095238095,-0.430268133997682,21,4
UTS_CAI,804,38.9047619047619,0.076113261701149,21,4
UTS_CAI,555,3.86666666666667,-0.855631264825924,15,7
UTS_CAI,984,44,0.111723367486248,15,7
UTS_CAI,177,72.0666666666667,0.858631315183721,15,7
UTS_CAI,1203,10.4,-0.691641785124263,15,7
UTS_CAI,446,33.3333333333333,-0.164345923798169,15,7
UTS_CAI,1730,90.5789473684211,1.32986996159891,19,8
UTS_CAI,1411,18.6842105263158,-0.39306033735318,19,8
UTS_CAI,945,24.4210526315789,-0.277028799438439,19,8
UTS_CAI,1221,15.0526315789474,-0.51315294798207,19,8
UTS_CAI,1343,7.21052631578947,-0.71305913417612,19,8
UTS_CAI,812,10.75,-0.734561254730571,16,12
UTS_CAI,1310,58.6875,0.41482996592034,16,12
UTS_CAI,266,6.8125,-0.81112879774336,16,12
UTS_CAI,237,8.33333333333333,-0.712905467186163,15,14
UTS_CAI,1302,10.4666666666667,-0.668498026890295,15,14
UTS_CAI,1119,5.4,-0.769595747241361,15,14
UTS_CAI,1373,1.26666666666667,-0.885471361194593,15,14
UTS_CAI,1594,23.6666666666667,-0.329753391657754,15,14
UTS_CAI,790,66.9047619047619,0.681720117551776,21,15
UTS_CAI,26,2.9047619047619,-0.955055176767692,21,15
UTS_CAI,1028,5.52380952380952,-0.883704079413388,21,15
UTS_CAI,347,88.6666666666667,1.29559013704531,21,15
UTS_CAI,502,67.3333333333333,0.722481791012219,21,15
UTS_CAI,384,89.6,1.20312591816049,15,16
UTS_CAI,1161,3.33333333333333,-0.992275308764491,15,16
UTS_CAI,705,10.4666666666667,-0.782066389066609,15,16
UTS_CAI,957,23.6,-0.464976591113778,15,16
UTS_CAI,1412,67,0.630870082058308,15,16
UTS_CAI,1342,81.9333333333333,0.965265784060919,15,16
Mediamill,779,77.6470588235294,0.973012840132419,17,0
Mediamill,765,87.7647058823529,1.21346501056516,17,0
Mediamill,132,2.47058823529412,-0.863769015988494,17,0
Mediamill,1373,15.4,-0.482456216143208,15,1
Mediamill,1656,10.0588235294118,-0.710667991043745,17,5
Mediamill,1184,9.82352941176471,-0.699754691094326,17,5
Mediamill,1254,51.4705882352941,0.343626053739656,17,5
Mediamill,809,87.3529411764706,1.34387978975428,17,5
Mediamill,1346,28.5294117647059,-0.231949004427796,17,5
Mediamill,371,19.3529411764706,-0.462339599949283,17,5
Mediamill,602,5.91176470588235,-0.815080570914324,34,5
Mediamill,1174,28.5294117647059,-0.246402764998997,17,5
Mediamill,1304,26.3529411764706,-0.263427327226952,17,5
Mediamill,54,10.4,-0.670416883354862,15,6
Mediamill,1767,8.73333333333333,-0.717627200446695,15,6
Mediamill,797,85.6,1.16803545648544,15,6
Mediamill,9,83.7777777777778,1.14715666361038,18,9
Mediamill,1716,11.3333333333333,-0.714297166647596,18,9
Mediamill,1343,35.6111111111111,-0.088564074281047,18,9
Mediamill,597,18.5555555555556,-0.491795724385611,18,9
Mediamill,208,9.25,-0.744982033031926,36,9
Mediamill,1145,42.8333333333333,0.119973262195339,18,9
Mediamill,1310,92.1052631578947,1.37085907755508,19,10
Mediamill,898,29.8421052631579,-0.172128288790401,19,10
Mediamill,595,22.5263157894737,-0.411714441579886,19,10
Mediamill,355,9.63157894736842,-0.690139272514061,19,10
Mediamill,1190,2.47368421052632,-0.866904915699607,19,10
Mediamill,1419,17.5333333333333,-0.509503684506528,30,11
Mediamill,1573,7,-0.752347416240837,15,11
Mediamill,1124,25.8666666666667,-0.307198074383393,15,11
Mediamill,283,32.6,-0.134691645594896,15,11
Mediamill,1056,20.0666666666667,-0.41598601346455,15,11
Mediamill,1715,55.2666666666667,0.38573640175194,15,11
Mediamill,308,54.625,0.437557297645854,16,13
Mediamill,17,15.25,-0.578769759961893,16,13
Mediamill,1289,10.1764705882353,-0.660615626735812,17,17
Mediamill,220,2.76470588235294,-0.90065026265596,17,17
Mediamill,330,58.9411764705882,0.523264039767046,17,17
Mediamill,1,14.2272727272727,-0.55870921195364,22,18
Mediamill,35,2.54545454545455,-0.85468041549782,22,18
Mediamill,1707,0.863636363636364,-0.897069666104493,22,18
Mediamill,1201,40.6363636363636,0.109224424728444,22,18
Mediamill,1034,3.95454545454545,-0.813521315118292,22,18
Mediamill,722,48.4705882352941,0.244141798722666,17,19
Mediamill,679,27.0294117647059,-0.23673150321333,34,20
Mediamill,1749,42.1176470588235,0.146853974147396,17,20
Mediamill,1529,16.3529411764706,-0.505511361877874,17,20
Mediamill,273,30.3529411764706,-0.146364883981301,17,20
Mediamill,1245,42.4210526315789,0.012221323865893,19,21
Mediamill,849,19.2105263157895,-0.515133059760635,19,21
Mediamill,1768,11.2777777777778,-0.645724843398919,18,2
Mediamill,883,34.6666666666667,-0.107836380636521,18,2
Mediamill,1093,44.1666666666667,0.133355332320989,18,2
Mediamill,1365,34.1111111111111,-0.11476155022999,18,2
Mediamill,1113,41.7777777777778,0.051712045087085,18,2
Mediamill,789,53.4444444444444,0.355495258171901,18,2
Mediamill,1388,7.11111111111111,-0.802430107040477,18,2
Mediamill,642,90.8260869565217,1.3066239315181,23,3
Mediamill,20,12.4782608695652,-0.7447272239245,23,3
Mediamill,224,19.0714285714286,-0.44427211789987,42,4
Mediamill,102,9.85714285714286,-0.688929395535167,21,4
Mediamill,409,5.04761904761905,-0.825983800907794,21,4
Mediamill,164,7.57142857142857,-0.751866414580614,21,4
Mediamill,577,17.5333333333333,-0.513856201555855,15,7
Mediamill,814,2.6,-0.899325661687872,15,7
Mediamill,440,42.3333333333333,0.0943608342843,30,7
Mediamill,640,42.2666666666667,0.085076345020603,15,7
Mediamill,67,4.86666666666667,-0.844722874563648,15,7
Mediamill,913,80.7333333333333,1.03341568903889,15,7
Mediamill,1128,31.8666666666667,-0.20098367075088,15,7
Mediamill,19,47.8,0.226710592203609,15,7
Mediamill,888,22.7333333333333,-0.410742689520528,15,7
Mediamill,210,10.1842105263158,-0.672158634029743,38,8
Mediamill,1225,6.94736842105263,-0.722252844569033,19,8
Mediamill,155,22.875,-0.432387898772552,16,12
Mediamill,240,37.6875,-0.078333594903901,16,12
Mediamill,315,73.25,0.769505957993532,16,12
Mediamill,904,9.875,-0.724407970813764,16,12
Mediamill,1120,29.5625,-0.23036012064478,16,12
Mediamill,318,16.9375,-0.579258407033131,16,12
Mediamill,1508,38.6875,-0.018346456373517,16,12
Mediamill,1698,47.8666666666667,0.24975759882673,15,14
Mediamill,1303,5.46666666666667,-0.781659233459655,15,14
Mediamill,714,58.0666666666667,0.529560673670962,15,14
Mediamill,993,3.33333333333333,-0.827644087609048,15,14
Mediamill,955,29.5333333333333,-0.162940952140816,15,14
Mediamill,313,46.5333333333333,0.23480157432384,15,14
Mediamill,775,31.3333333333333,-0.157271746336269,15,14
Mediamill,1230,18.7619047619048,-0.519153994753252,21,15
Mediamill,296,73.0952380952381,0.849037624861889,21,15
Mediamill,1058,29.952380952381,-0.259769567641501,21,15
Mediamill,1667,41.1428571428571,0.04534676584888,21,15
Mediamill,68,20.4761904761905,-0.472491071691077,21,15
Mediamill,553,97.9047619047619,1.5550007187593,21,15
Mediamill,1606,46,0.134936450361977,15,16
Mediamill,1678,9.26666666666667,-0.820675190854393,15,16
TJU,1017,7.64705882352941,-0.747197506190176,17,0
TJU,1231,7.70588235294118,-0.726802684700227,17,0
TJU,1601,5.76470588235294,-0.777260113880322,17,0
TJU,1427,26.2352941176471,-0.287076839677476,17,0
TJU,330,5.23529411764706,-0.791340039388904,17,0
TJU,924,21.9333333333333,-0.340143835477251,15,1
TJU,1723,84.0666666666667,1.30766481929289,15,1
TJU,1634,2,-0.85907150483074,15,1
TJU,267,9.3,-0.659395240114853,30,1
TJU,1097,6.06666666666667,-0.742602070321739,15,1
TJU,617,95.0666666666667,1.62735778288323,15,1
TJU,371,6.06666666666667,-0.747917992448609,15,1
TJU,296,5.82352941176471,-0.805254998290144,17,5
TJU,489,14.2352941176471,-0.575682847721508,34,5
TJU,1089,13.5882352941176,-0.605335688297724,17,5
TJU,206,9.17647058823529,-0.730998998714552,17,5
TJU,378,8.64705882352941,-0.750243781320645,17,5
TJU,316,51.0588235294118,0.304841893060406,17,5
TJU,24,17.1764705882353,-0.471807085262788,17,5
TJU,1503,6.05882352941176,-0.807389392696319,17,5
TJU,1126,0.6,-0.920600796899734,15,6
TJU,658,23.0666666666667,-0.351896734690503,15,6
TJU,673,1.46666666666667,-0.899080432054815,15,6
TJU,403,11.0666666666667,-0.665249308909199,15,6
TJU,765,6.94444444444444,-0.856209884479611,18,9
TJU,1039,23.5555555555556,-0.388579215592602,18,9
TJU,672,96.7222222222222,1.48183481791536,18,9
TJU,935,4.77777777777778,-0.878522441703986,18,9
TJU,1096,3.72222222222222,-0.905451217713692,18,9
TJU,35,18.5555555555556,-0.501048030277994,18,9
TJU,1378,19.8055555555556,-0.483548381091114,36,9
TJU,830,51.3888888888889,0.307557179248389,18,9
TJU,97,2.5,-0.942534865704326,18,9
TJU,78,15.6842105263158,-0.514576985334413,19,10
TJU,1109,6.84210526315789,-0.7247080531259,19,10
TJU,774,8.10526315789474,-0.718879229354379,19,10
TJU,624,2.73684210526316,-0.86020813065125,19,10
TJU,996,3.13333333333333,-0.866437957493107,15,11
TJU,212,56.2,0.434473298273442,15,11
TJU,1458,0.6,-0.918882784535056,15,11
TJU,706,4.73333333333333,-0.808809382159192,15,11
TJU,112,3.26666666666667,-0.845822192201695,15,11
TJU,1366,52.4666666666667,0.321501188108019,15,11
TJU,942,7.13333333333333,-0.741978198323252,15,11
TJU,254,17.6666666666667,-0.470610276109828,15,11
TJU,667,41.4666666666667,0.088638708181766,15,11
TJU,309,5.93333333333333,-0.777487167432743,15,11
TJU,12,14.7333333333333,-0.592109019656979,15,11
TJU,1469,34.8125,-0.084737922558597,16,13
TJU,1182,5.4375,-0.836127934006501,32,13
TJU,1221,7.8125,-0.766735783631145,16,13
TJU,769,52.8125,0.342873072130686,16,13
TJU,1434,9.5,-0.721068112757393,16,13
TJU,1123,28.25,-0.249084832761471,16,13
TJU,1203,28.8125,-0.251314157161602,16,13
TJU,1263,80.375,1.04212089697295,16,13
TJU,593,9.1875,-0.760023260570103,16,13
TJU,931,1.8125,-0.949385954152651,16,13
TJU,1398,57,0.490075519536501,16,13
TJU,1269,12,-0.612387539145966,17,17
TJU,1223,6.88235294117647,-0.786875177268256,17,17
TJU,1186,7.94117647058824,-0.744863046481232,17,17
TJU,319,5.41176470588235,-0.821542683019557,17,17
TJU,559,1.82352941176471,-0.918963766853198,17,17
TJU,406,14.8235294117647,-0.533101145512933,17,17
TJU,1252,14.2941176470588,-0.596880482294615,17,17
TJU,1539,0.529411764705882,-0.955444890645533,17,17
TJU,442,0.764705882352941,-0.948798983896567,17,17
TJU,88,8.29411764705882,-0.758300479681449,17,17
TJU,1627,23.4545454545455,-0.334767154876768,22,18
TJU,163,10.0909090909091,-0.6487970938805,22,18
TJU,636,78.4545454545455,1.03177533063577,22,18
TJU,1426,27.5909090909091,-0.253576876301667,22,18
TJU,1568,18.1818181818182,-0.449102159314798,22,18
TJU,1461,11.1176470588235,-0.638782841732507,34,19
TJU,255,14.7058823529412,-0.568072564497414,17,19
TJU,1351,16.2352941176471,-0.530773278055121,34,19
TJU,1509,8,-0.703707514377267,17,19
TJU,370,12,-0.617535959944287,17,19
TJU,778,76.4117647058823,0.973586392389819,17,20
TJU,1314,58.9411764705882,0.5512789763818,17,20
TJU,482,87,1.26588219250962,17,20
TJU,179,51.4705882352941,0.360417203160394,17,20
TJU,189,13.2105263157895,-0.654692118784299,19,21
TJU,130,84.3157894736842,1.06992410679123,19,21
TJU,1285,1.33333333333333,-0.956408317204777,18,2
TJU,963,18.6666666666667,-0.482881056814674,18,2
TJU,1331,2.38888888888889,-0.912589295085872,18,2
TJU,1743,5.22222222222222,-0.829639385244777,18,2
TJU,1145,25.4444444444444,-0.354274860472252,18,2
TJU,655,7.44444444444444,-0.775214631462008,18,2
TJU,197,34.1111111111111,-0.140700820436191,18,2
TJU,767,21,-0.517974421353541,23,3
TJU,1617,71.4347826086957,0.781163286047293,23,3
TJU,1439,35.304347826087,-0.114932695842516,23,3
TJU,1200,8.69565217391304,-0.850206809532026,23,3
TJU,903,58.4782608695652,0.447695488754813,23,3
TJU,533,27.4782608695652,-0.335299672116272,23,3
TJU,382,30.047619047619,-0.197265304728347,21,4
TJU,1204,9,-0.710138785792942,21,4
TJU,143,5.23809523809524,-0.796816823552627,21,4
TJU,247,35.1428571428571,-0.011486754109471,21,4
TJU,1575,12,-0.628314421454828,21,4
TJU,1004,3.80952380952381,-0.857588845602534,21,4
TJU,648,43.1428571428571,0.16065233580619,21,4
TJU,258,14.1190476190476,-0.576547357015975,42,4
TJU,995,3.2,-0.87307124612259,15,7
TJU,1507,12.6,-0.635974816111619,15,7
TJU,1432,1.4,-0.926338637862589,15,7
TJU,1493,97.8666666666667,1.49137619145143,15,7
TJU,1605,83.6,1.12942349800519,15,7
TJU,821,11.3157894736842,-0.638165233088194,19,8
TJU,237,10.8421052631579,-0.699620462545916,19,8
TJU,1036,27.5263157894737,-0.290625446868987,19,8
TJU,532,85.3157894736842,1.18351331925337,38,8
TJU,472,84.7894736842105,1.2084750973036,19,8
TJU,1361,88.5263157894737,1.30137858819475,19,8
TJU,180,44.8947368421053,0.217068311619608,19,8
TJU,248,8.68421052631579,-0.68639835445633,19,8
TJU,211,89,1.14691755884347,16,12
TJU,1340,74.1875,0.798831829179704,32,12
TJU,1565,1.9375,-0.952556641962341,16,12
TJU,310,7,-0.807081305571461,16,12
TJU,104,15.125,-0.58909871145066,16,12
TJU,264,40.5,-0.012803664441992,16,12
TJU,812,7.875,-0.784702785018706,16,12
TJU,1656,49.9375,0.223321767374752,16,12
TJU,1300,20.5333333333333,-0.420305023718705,15,14
TJU,1624,71.8666666666667,0.924706469497103,15,14
TJU,1280,16.6,-0.497454492488376,15,14
TJU,338,8.2,-0.700268906594409,15,14
TJU,1215,1.8,-0.868579221526311,15,14
TJU,13,55.1333333333333,0.43519203681385,15,14
TJU,1483,20.4761904761905,-0.4728153941489,42,15
TJU,513,17,-0.586230648525571,21,15
TJU,436,20.2857142857143,-0.476083972955893,21,15
TJU,485,22.5714285714286,-0.413549740724805,21,15
TJU,1701,1.80952380952381,-0.989530926949147,21,15
TJU,234,5.66666666666667,-0.931066320680757,15,16
TJU,1033,58.0666666666667,0.339631346693109,15,16
ARETE,1769,2.58823529411765,-0.862150426502984,17,0
