SYS,SID,RAW.SCR,Z.SCR,N
ARETE,456,57,-0.173007425270482,2
ARETE,723,51.5,-0.250887127743645,2
ARETE,749,30,-0.922627750355644,2
ARETE,1766,100,1.09365470497832,2
ARETE,860,56.5,-0.187736054691977,2
ARETE,1192,29,-1.48585759922268,2
ARETE,97,57,-0.736001719660593,2
ARETE,721,99,0.692673214952018,2
ARETE,1770,62,-0.458158563468799,2
ARETE,1120,93.5,0.505584830657509,2
ARETE,1783,86,0.477211171279037,1
ARETE,1826,8.5,-1.43212234734742,2
ARETE,57,9,-1.41871224385361,1
ARETE,58,95,0.887825557082519,1
ARETE,1745,89,0.726904315156743,1
ARETE,1042,24,-0.447427262708839,1
ARETE,1844,2,-1.03276310979357,1
ARETE,1475,1,-1.05936928466106,1
ARETE,144,2,-1.03276310979357,1
ARETE,1690,3,-1.00615693492609,1
ARETE,761,2,-1.03276310979357,1
ARETE,1840,42,-0.558911785167988,2
ARETE,659,1,-1.51932180997468,1
ARETE,49,51,-0.348090072405544,2
ARETE,666,59,-0.160692994394485,1
ARETE,161,1,-1.51932180997468,1
ARETE,199,17,-1.14452765395256,1
ARETE,909,49.5,-0.109952210860428,2
ARETE,1138,87.5,0.826819172055722,2
ARETE,787,54,-0.733096079211389,2
ARETE,844,43.5,-0.898788672941008,2
ARETE,481,92.5,0.607158793237935,2
ARETE,730,96,0.695578855401221,2
ARETE,714,51.5,-0.596023931579409,2
ARETE,284,85,0.200459421039688,2
ARETE,1031,94,0.506604049885247,1
ARETE,226,87,0.268491560783145,1
ARETE,1744,88,0.302507630654874,1
ARETE,580,82,0.098411211424501,1
ARETE,380,64.3333333333333,-0.357862350509196,3
ARETE,1645,77.6666666666667,0.041063991936001,3
ARETE,395,91.3333333333333,0.4776099361848,3
ARETE,1326,29.1666666666667,-1.48758295178888,6
ARETE,1258,59.3333333333333,-0.518594018125138,3
ARETE,1170,97,0.658599010848667,3
ARETE,655,99,0.727381398203224,3
ARETE,1250,44,-0.971805320993044,3
ARETE,12,93,0.541088646044568,2
ARETE,295,56.5,-0.868696429795349,2
ARETE,273,92.5,0.524080611108704,2
ARETE,1083,92.5,0.524080611108704,2
ARETE,1525,95,0.609120785788026,2
ARETE,1364,99,0.283676846493071,1
ARETE,1222,100,0.340366863777857,1
ARETE,1702,100,0.340366863777857,1
ARETE,307,64,-1.70047375847445,1
ARETE,976,72.5,-0.036837262068447,2
ARETE,1284,91.25,0.488085553168904,4
ARETE,421,1,-2.05294453836223,2
ARETE,358,12.5,-1.72250356919897,2
ARETE,1487,78,0.112392683056509,2
ARETE,181,70.5,-0.099966925358626,2
ARETE,343,54,-0.546398612143918,2
ARETE,1529,100,0.728813766694762,2
ARETE,1535,80,1.56336395788198,1
ARETE,1191,12,-0.883433490108282,1
ARETE,1807,32,-0.163787181875852,1
ARETE,952,8,-1.02736275175477,1
ARETE,1235,37,-0.628659631961514,1
ARETE,205,26,-0.920673607219435,1
ARETE,1127,0,-1.61088845782907,2
ARETE,1126,50,-0.283552206656697,1
ARETE,669,0,-1.61088845782907,1
ARETE,464,99,1.01723731949222,1
ARETE,1607,100,1.04378404451567,1
ARETE,1257,23,-1.00031378228978,1
