SYS,SID,RAW.SCR,Z.SCR1,N,Z.SCR
HUMAN-b,740,97,1.35336437406658,1,0.814769992154623
HUMAN-b,806,100,1.4418051108133,1,0.830008010033746
HUMAN-b,892,97,0.922076396907362,2,0.740460639374987
HUMAN-b,1711,86.5,0.650902719017376,2,0.693738399103867
HUMAN-b,96,97.5,0.927209756352009,2,0.741345098571901
HUMAN-b,1068,99,0.971653946606376,2,0.74900267120903
HUMAN-b,525,97.5,0.934470784332116,2,0.742596147333498
HUMAN-b,626,99.5,0.98404833403113,2,0.751138179167541
HUMAN-b,648,98.5,0.959259559181622,2,0.746867163250519
HUMAN-b,813,90.5,0.757318846395511,2,0.712073511533549
HUMAN-b,188,100,0.996442721455884,2,0.753273687126051
HUMAN-b,1741,99.5,0.98404833403113,2,0.751138179167541
HUMAN-b,1568,97,0.819246580883123,2,0.72274343537236
HUMAN-b,506,98.5,0.825360615783705,2,0.723796861390231
HUMAN-b,141,86.5,0.331297402865927,2,0.638671563379444
HUMAN-b,1713,68,0.107507327854365,2,0.600113345869763
HUMAN-b,541,98.5,0.825360615783705,2,0.723796861390231
HUMAN-b,1664,99.5,0.866532550193519,2,0.730890636224463
HUMAN-b,1183,99.5,0.866532550193519,2,0.730890636224463
HUMAN-b,531,88,0.39305530448065,2,0.649312225630793
HUMAN-b,356,82,0.377873142664008,2,0.646696394264888
HUMAN-b,47,97,0.763602714168983,2,0.713156199138882
HUMAN-b,1096,62,0.321555778688259,1,0.636993116898202
HUMAN-b,1389,77,0.763759462421826,1,0.713183206293811
HUMAN-b,864,94,1.26492363731987,1,0.799531974275502
HUMAN-b,572,35,-0.474410852032162,1,0.499850955986105
HUMAN-b,1380,98,1.38284461964882,1,0.819849331447665
HUMAN-b,8,92,1.20596314615539,1,0.78937329568942
HUMAN-b,1239,23,-0.828173799019015,1,0.438898884469617
HUMAN-b,1737,58,0.203634796359308,1,0.616675759726039
HUMAN-b,1152,29,-0.651292325525589,1,0.469374920227861
HUMAN-b,1259,99,1.41232486523106,1,0.824928670740705
HUMAN-b,1558,58.5,-0.045383150454616,2,0.573770871488394
HUMAN-b,1544,56.5,-0.082784314344733,2,0.56732678672585
HUMAN-b,178,80,0.629905371010562,2,0.690120632267999
HUMAN-b,752,80,0.690317152037911,2,0.700529362828902
HUMAN-b,1011,86.5,0.854433780404604,2,0.72880606211144
HUMAN-b,1636,85,0.805787982136783,2,0.720424567666497
HUMAN-b,440,90.5,0.9786639290254,2,0.750210465731811
HUMAN-b,1073,89.5,0.943487406800154,2,0.744149678652111
HUMAN-b,1854,88,0.889349628438937,2,0.734821935974359
HUMAN-b,1495,98.5,1.23810818645378,2,0.794911769438172
HUMAN-b,1274,99,0.875305242190591,2,0.732402139208458
HUMAN-b,1641,62.5,-0.037288958944006,2,0.575165471301701
HUMAN-b,364,92,0.650987140242018,2,0.693752944574402
HUMAN-b,401,98.5,0.866004675470478,2,0.730799685326002
HUMAN-b,51,100,0.903641910237748,2,0.737284444243681
HUMAN-b,1676,98.5,0.866004675470478,2,0.730799685326002
HUMAN-b,1165,87,0.499568265399306,2,0.667664022127976
HUMAN-b,24,99.5,0.887850987113015,2,0.734563725514351
HUMAN-b,431,100,0.903641910237748,2,0.737284444243681
HUMAN-b,808,94,0.71739601094326,2,0.705194951915159
HUMAN-b,1019,85,0.34038316327433,2,0.640237006914194
HUMAN-b,1054,83.5,0.275901962353139,2,0.629127130078609
HUMAN-b,982,73.5,0.002642355914411,2,0.582045491890991
HUMAN-b,1841,91,0.581325610364842,2,0.681750515865611
HUMAN-b,330,91.5,0.59244123719764,2,0.683665698016353
HUMAN-b,145,91,0.555852075473464,2,0.677361518279228
HUMAN-b,854,92.5,0.620333276394655,2,0.688471395114813
HUMAN-b,964,82,0.211420761431949,2,0.618017253243025
HUMAN-b,1170,87.5,0.458229938283913,2,0.660541578434621
HUMAN-b,1356,77,0.108755671401087,2,0.600328430931059
HUMAN-b,827,100,1.07110326380449,1,0.766137427535985
HUMAN-b,299,100,1.07110326380449,1,0.766137427535985
HUMAN-b,2,100,1.07110326380449,1,0.766137427535985
HUMAN-b,515,79,0.569974411406265,1,0.679794745492783
HUMAN-b,157,100,1.07110326380449,1,0.766137427535985
HUMAN-b,1533,90,0.832470476948192,1,0.72502186465827
HUMAN-b,155,63,0.18816195243619,1,0.614009844888439
HUMAN-b,1410,100,1.07110326380449,1,0.766137427535985
HUMAN-b,1254,100,1.07110326380449,1,0.766137427535985
HUMAN-b,249,100,1.07110326380449,1,0.766137427535985
HUMAN-b,1851,2,-1.01155348964174,1,0.407303229490174
HUMAN-b,388,87,1.04543327159146,1,0.761714581066272
HUMAN-b,489,91,1.14223264859067,1,0.778392762316912
HUMAN-b,1197,61,0.416237321096601,1,0.653306402937113
HUMAN-b,1294,98,1.31163155833929,1,0.807579579505532
HUMAN-b,1225,98,1.31163155833929,1,0.807579579505532
HUMAN-b,647,99,1.33583140258909,1,0.811749124818192
HUMAN-b,459,98,1.31163155833929,1,0.807579579505532
HUMAN-b,576,99,1.33583140258909,1,0.811749124818192
HUMAN-b,1548,98,1.31163155833929,1,0.807579579505532
HUMAN-b,947,75,0.333012749630986,1,0.638967111399919
HUMAN-b,549,98,0.92446396519181,1,0.740872008722918
HUMAN-b,435,100,0.97589450567536,1,0.749733304142309
HUMAN-b,1504,100,0.97589450567536,1,0.749733304142309
HUMAN-b,1705,100,0.97589450567536,1,0.749733304142309
HUMAN-b,176,100,0.97589450567536,1,0.749733304142309
HUMAN-b,1041,100,0.97589450567536,1,0.749733304142309
HUMAN-b,593,100,0.97589450567536,1,0.749733304142309
HUMAN-b,1378,0,-1.59563251850214,1,0.306668533172748
HUMAN-b,1128,100,0.97589450567536,1,0.749733304142309
HUMAN-b,732,85,0.429781168447945,1,0.655639958668144
HUMAN-b,1780,63,-0.432918257268733,1,0.506999979435186
HUMAN-b,103,72,-0.079995764930092,1,0.56780724366685
HUMAN-b,1123,77,0.116072286369153,1,0.601589057128886
HUMAN-b,87,88,0.547421999227492,1,0.675909046745365
HUMAN-b,1226,94,0.782703660786586,1,0.716447222899808
HUMAN-b,573,81,0.272926727408549,1,0.628614507898515
HUMAN-b,1327,74,-0.001568544410394,1,0.581319969051665
HUMAN-b,567,17,-2.23674432922179,1,0.196207295584457
HUMAN-b,908,85,0.429781168447945,1,0.655639958668144
HUMAN-b,1290,92,1.23736933955282,2,0.794784468799339
HUMAN-b,1300,64.5,0.523083307566561,2,0.671715578527819
HUMAN-b,759,97.5,1.44583477996259,2,0.830702307399447
HUMAN-b,235,47.5,0.11406946553463,2,0.601243978369846
HUMAN-b,661,60.5,0.164663514442506,2,0.609961149327426
HUMAN-b,1698,84.5,0.953098284448579,2,0.745805597981008
HUMAN-b,1298,74,0.619300775358374,2,0.688293498934503
HUMAN-b,1861,82.5,0.877292669754115,2,0.732744565762787
HUMAN-b,305,86,1.14544776136486,2,0.778946714576228
HUMAN-b,43,98,1.46478618363621,2,0.833967565454003
HUMAN-b,1682,75,0.83504666641702,1,0.725465732751527
HUMAN-b,120,100,1.3956311632061,1,0.822052406484183
HUMAN-b,29,100,1.3956311632061,1,0.822052406484183
HUMAN-b,1181,100,1.3956311632061,1,0.822052406484183
HUMAN-b,32,100,1.3956311632061,1,0.822052406484183
HUMAN-b,359,0,-0.846706823950233,1,0.435705711553556
HUMAN-b,402,100,1.3956311632061,1,0.822052406484183
HUMAN-b,481,50,0.274462169627936,1,0.62887905901887
HUMAN-b,1745,51,0.296885549499499,1,0.632742525968176
HUMAN-b,1699,100,1.3956311632061,1,0.822052406484183
HUMAN-b,1109,48.5,-0.404626365472025,2,0.511874569685006
HUMAN-b,189,92.5,0.899020999936252,2,0.736488278173811
HUMAN-b,1720,70,0.258518954410694,2,0.62613210091486
HUMAN-b,1247,91,0.834577231399473,2,0.725384850802172
HUMAN-b,335,90,0.812233680580628,2,0.721535138108849
HUMAN-b,1559,56,-0.104900935376157,2,0.563516173211088
HUMAN-b,30,93,0.918627805066176,2,0.739866459520015
HUMAN-b,645,88,0.761923225795937,2,0.712866829389176
HUMAN-b,965,76,0.409450318764771,2,0.652137027073881
HUMAN-b,844,54,-0.217068274777861,2,0.544190147828105
HUMAN-b,46,100,0.472595349602961,1,0.663016686654801
HUMAN-b,804,100,0.472595349602961,1,0.663016686654801
HUMAN-b,1601,100,0.472595349602961,1,0.663016686654801
HUMAN-b,137,100,0.472595349602961,1,0.663016686654801
HUMAN-b,1565,100,0.472595349602961,1,0.663016686654801
HUMAN-b,794,100,0.472595349602961,1,0.663016686654801
HUMAN-b,1198,100,0.472595349602961,1,0.663016686654801
HUMAN-b,646,100,0.472595349602961,1,0.663016686654801
HUMAN-b,719,100,0.472595349602961,1,0.663016686654801
HUMAN-b,1235,100,0.472595349602961,1,0.663016686654801
HUMAN-b,1342,100,0.572418027378335,1,0.680215771653824
HUMAN-b,980,100,0.572418027378335,1,0.680215771653824
HUMAN-b,385,100,0.572418027378335,1,0.680215771653824
HUMAN-b,360,99,0.539176562373786,1,0.674488387908501
HUMAN-b,341,25,-1.92069184796285,1,0.250661990754593
HUMAN-b,1021,100,0.572418027378335,1,0.680215771653824
HUMAN-b,772,100,0.572418027378335,1,0.680215771653824
HUMAN-b,1742,100,0.572418027378335,1,0.680215771653824
HUMAN-b,1052,100,0.572418027378335,1,0.680215771653824
HUMAN-b,1693,99,0.539176562373786,1,0.674488387908501
HUMAN-b,1251,96,0.824205258423527,1,0.723597797511313
HUMAN-b,587,96,0.824205258423527,1,0.723597797511313
HUMAN-b,140,75,0.297283971681745,1,0.632811172663804
HUMAN-b,173,99,0.899479727958067,1,0.736567315346671
HUMAN-b,1725,100,0.924571217802914,1,0.740890487958457
HUMAN-b,581,76,0.322375461526591,1,0.637134345275589
HUMAN-b,625,99,0.899479727958067,1,0.736567315346671
HUMAN-b,799,100,0.924571217802914,1,0.740890487958457
HUMAN-b,1476,100,0.924571217802914,1,0.740890487958457
HUMAN-b,1417,95,0.79911376857868,1,0.719274624899526
HUMAN-b,1572,82,0.312140337668398,1,0.635370870590922
HUMAN-b,547,91,0.665062830007039,1,0.696178134822586
HUMAN-b,1391,77,0.116072286369153,1,0.601589057128886
HUMAN-b,1485,86,0.468994778707794,1,0.662396321360551
HUMAN-b,1261,85,0.429781168447945,1,0.655639958668144
HUMAN-b,1340,89,0.586635609487341,1,0.682665409437772
HUMAN-b,890,82,0.312140337668398,1,0.635370870590922
HUMAN-b,1024,84,0.390567558188096,1,0.648883595975736
HUMAN-b,191,84,0.390567558188096,1,0.648883595975736
HUMAN-b,1552,87,0.508208388967643,1,0.669152684052958
HUMAN-b,1862,43,0.616406196106182,1,0.687794773437408
HUMAN-b,1765,98,2.36485079568535,1,0.989045430646927
HUMAN-b,1328,73,1.57010325042209,1,0.852113313733509
HUMAN-b,1214,94,2.23769118844323,1,0.96713629194078
HUMAN-b,1316,81,1.82442246490633,1,0.895931591145802
HUMAN-b,328,52,0.902515312400955,1,0.737090335526238
HUMAN-b,363,66,1.34757393774838,1,0.813772320997752
HUMAN-b,1315,42,0.584616294295652,1,0.682317488760871
HUMAN-b,1212,88,2.04695177758004,1,0.934272583881558
HUMAN-b,637,60,1.1568345268852,1,0.780908612938532
HUMAN-b,765,81,0.272926727408549,1,0.628614507898515
HUMAN-b,1492,87,0.508208388967643,1,0.669152684052958
HUMAN-b,354,83,0.351353947928247,1,0.642127233283329
HUMAN-b,1292,88,0.547421999227492,1,0.675909046745365
HUMAN-b,1045,84,0.390567558188096,1,0.648883595975736
HUMAN-b,1633,81,0.272926727408549,1,0.628614507898515
HUMAN-b,1755,86,0.468994778707794,1,0.662396321360551
HUMAN-b,1121,84,0.390567558188096,1,0.648883595975736
HUMAN-b,136,94,0.782703660786586,1,0.716447222899808
HUMAN-b,1763,82,0.312140337668398,1,0.635370870590922
HUMAN-b,391,99.5,0.909120460096285,2,0.73822837849578
HUMAN-b,21,99.5,0.909120460096285,2,0.73822837849578
HUMAN-b,1144,100,0.922475474850905,2,0.740529399055905
HUMAN-b,975,99,0.895765445341664,2,0.735927357935654
HUMAN-b,851,99.5,0.909120460096285,2,0.73822837849578
HUMAN-b,422,84,0.495115002703055,2,0.666896741131887
HUMAN-b,548,99.5,0.909120460096285,2,0.73822837849578
HUMAN-b,957,87.5,0.588600105985397,2,0.683003885052766
HUMAN-b,268,62.5,-0.079150631745618,2,0.567952857046487
HUMAN-b,1609,100,0.922475474850905,2,0.740529399055905
HUMAN-b,128,85,0.692415922819513,2,0.700890973415502
HUMAN-b,1141,81.5,0.577607964748773,2,0.68110997902196
HUMAN-b,79,95,0.951762514642209,2,0.745575449692554
HUMAN-b,307,97.5,1.01659916259788,2,0.756746568761817
HUMAN-b,640,88.5,0.767162796002258,2,0.713769588314754
HUMAN-b,922,91.5,0.860991207504267,2,0.729935882995586
HUMAN-b,600,98,1.02956649218902,2,0.75898079257567
HUMAN-b,816,97,1.00363183300675,2,0.754512344947965
HUMAN-b,1658,87.5,0.757252570775188,2,0.712062092484765
HUMAN-b,1822,99,1.05550115137129,2,0.763449240203375
HUMAN-b,1777,38,-0.959400682858753,2,0.416288968770948
HUMAN-b,910,94,0.723508185783125,2,0.70624805745132
HUMAN-b,451,88.5,0.507833329353956,2,0.669088062643081
HUMAN-b,1241,91.5,0.625474160133503,2,0.689357150720303
HUMAN-b,712,96,0.801935406302823,2,0.719760782836135
HUMAN-b,918,93.5,0.703901380653201,2,0.702869876105117
HUMAN-b,708,92,0.645080965263427,2,0.692735332066506
HUMAN-b,1507,94,0.723508185783125,2,0.70624805745132
HUMAN-b,469,93.5,0.703901380653201,2,0.702869876105117
HUMAN-b,899,95,0.762721796042974,2,0.713004420143728
HUMAN-b,1447,70,0.386932222443349,2,0.648257240824108
HUMAN-b,88,96,1.21677251329599,2,0.791235710406997
HUMAN-b,1411,62.5,0.147555215466627,2,0.607013451521352
HUMAN-b,244,83,0.801852367869669,2,0.719746475615553
HUMAN-b,734,84.5,0.849727769265013,2,0.727995233476104
HUMAN-b,1005,82,0.769935433606106,2,0.714247303708519
HUMAN-b,1445,79,0.674184630815416,2,0.697749787987416
HUMAN-b,467,93,1.1210217105053,2,0.774738194685895
HUMAN-b,1623,99,1.31252331608668,2,0.8077332261281
HUMAN-b,662,66,0.264222205790191,2,0.627114750423296
HUMAN-b,1686,63,0.650548539448944,1,0.693677375249988
HUMAN-b,1014,38,-0.089720622418311,1,0.566131686025333
HUMAN-b,653,68,0.798602371822394,1,0.719186513094918
HUMAN-b,1402,86,1.33159616836682,1,0.81101940933667
HUMAN-b,1335,86,1.33159616836682,1,0.81101940933667
HUMAN-b,1632,96,1.62770383311372,1,0.862037685026532
HUMAN-b,98,100,1.74614689901248,1,0.882444995302476
HUMAN-b,1732,94,1.56848230016434,1,0.851834029888559
HUMAN-b,1009,63,0.650548539448944,1,0.693677375249988
HUMAN-b,510,84,1.27237463541744,1,0.800815754198698
HUMAN-b,1657,99,1.41232486523106,1,0.824928670740705
HUMAN-b,997,100,1.4418051108133,1,0.830008010033746
HUMAN-b,230,21,-0.887134290183491,1,0.428740205883536
HUMAN-b,365,97,1.35336437406658,1,0.814769992154623
HUMAN-b,1085,99,1.41232486523106,1,0.824928670740705
HUMAN-b,69,99,1.41232486523106,1,0.824928670740705
HUMAN-b,1422,44,-0.209088641792022,1,0.54556500962347
HUMAN-b,1394,99,1.41232486523106,1,0.824928670740705
HUMAN-b,285,98,1.38284461964882,1,0.819849331447665
HUMAN-b,807,69,0.527917497763923,1,0.672548491949486
HUMAN-b,1859,100,0.771418339261048,2,0.714502802969541
HUMAN-b,1551,75,-0.073396877685811,2,0.568944207983403
HUMAN-b,1313,100,0.771418339261048,2,0.714502802969541
HUMAN-b,193,100,0.771418339261048,2,0.714502802969541
HUMAN-b,1518,100,0.771418339261048,2,0.714502802969541
HUMAN-b,277,100,0.771418339261048,2,0.714502802969541
HUMAN-b,928,63,-0.408649438805845,2,0.511181408754367
HUMAN-b,373,99.5,0.757449482547713,2,0.712096019668331
HUMAN-b,1093,100,0.771418339261048,2,0.714502802969541
HUMAN-b,1863,92.5,0.517973774176991,2,0.6708352244737
HUMAN-b,1157,77,1.04719967559608,1,0.762018926063772
HUMAN-b,1260,26,-0.503081411643401,1,0.494911122646501
HUMAN-b,175,67,0.743222991823635,1,0.709644846962347
HUMAN-b,1030,69,0.804018328578125,1,0.720119662782632
HUMAN-b,1488,92,1.50316470125475,1,0.840580044715911
HUMAN-b,102,69,0.804018328578125,1,0.720119662782632
HUMAN-b,1692,71,0.864813665332614,1,0.730594478602917
HUMAN-b,1047,52,0.287257966164963,1,0.631083728310208
HUMAN-b,1651,36,-0.199104727870953,1,0.547285201747927
HUMAN-b,1591,64,0.652029986691901,1,0.693932623231919
HUMAN-b,1427,98.5,1.09176148191577,2,0.76969676352198
HUMAN-b,502,99,1.10399975422418,2,0.771805373412682
HUMAN-b,608,87.5,0.825025540489126,2,0.723739129133383
HUMAN-b,989,69,0.372209465077871,2,0.645720563177385
HUMAN-b,763,99,1.10399975422418,2,0.771805373412682
HUMAN-b,1462,93.5,0.971884808190074,2,0.749042447821815
HUMAN-b,428,37,-0.601499713900997,2,0.477954006450951
HUMAN-b,756,99,1.10399975422418,2,0.771805373412682
HUMAN-b,577,74,0.489580089445139,2,0.665943095670689
HUMAN-b,1481,99,1.10399975422418,2,0.771805373412682
HUMAN-b,86,76,0.475939804892876,1,0.663592924160031
HUMAN-b,1413,100,1.15263147061734,1,0.780184441601742
HUMAN-b,405,100,1.15263147061734,1,0.780184441601742
HUMAN-b,90,70,0.306766888461759,1,0.634445044799604
HUMAN-b,1266,100,1.15263147061734,1,0.780184441601742
HUMAN-b,443,98,1.09624049847364,1,0.770468481814933
HUMAN-b,1600,99,1.12443598454549,1,0.775326461708338
HUMAN-b,622,86,0.757894665611404,1,0.712172723094078
HUMAN-b,450,88,0.814285637755109,1,0.721888682880887
HUMAN-b,716,96,1.03984952632993,1,0.760752522028124
HUMAN-b,537,100,0.63970482533902,1,0.691809042674284
HUMAN-b,810,99,0.605477707878398,1,0.685911834588948
HUMAN-b,273,100,0.63970482533902,1,0.691809042674284
HUMAN-b,564,100,0.63970482533902,1,0.691809042674284
HUMAN-b,1543,100,0.63970482533902,1,0.691809042674284
HUMAN-b,347,100,0.63970482533902,1,0.691809042674284
HUMAN-b,15,100,0.63970482533902,1,0.691809042674284
HUMAN-b,1057,100,0.63970482533902,1,0.691809042674284
HUMAN-b,504,100,0.63970482533902,1,0.691809042674284
HUMAN-b,1112,100,0.63970482533902,1,0.691809042674284
HUMAN-b,412,100,0.791416266292688,1,0.717948373199538
HUMAN-b,666,99,0.769197954493343,1,0.714120238734626
HUMAN-b,1396,99,0.769197954493343,1,0.714120238734626
HUMAN-b,1852,99,0.769197954493343,1,0.714120238734626
HUMAN-b,1716,99,0.769197954493343,1,0.714120238734626
HUMAN-b,1013,99,0.769197954493343,1,0.714120238734626
HUMAN-b,1133,99,0.769197954493343,1,0.714120238734626
HUMAN-b,619,99,0.769197954493343,1,0.714120238734626
HUMAN-b,1416,99,0.769197954493343,1,0.714120238734626
HUMAN-b,1387,99,0.769197954493343,1,0.714120238734626
HUMAN-b,1867,0,-2.73601856160409,1,0.110184157837257
HUMAN-b,342,100,0.643242306183338,1,0.692418537781806
HUMAN-b,874,98,0.575657088827589,1,0.680773850182915
HUMAN-b,747,100,0.643242306183338,1,0.692418537781806
HUMAN-b,1318,93,0.406694045438217,1,0.651662131185688
HUMAN-b,1027,100,0.643242306183338,1,0.692418537781806
HUMAN-b,418,100,0.643242306183338,1,0.692418537781806
HUMAN-b,124,100,0.643242306183338,1,0.692418537781806
HUMAN-b,490,100,0.643242306183338,1,0.692418537781806
HUMAN-b,284,100,0.643242306183338,1,0.692418537781806
HUMAN-b,655,74.5,0.01853077340147,2,0.58478300854502
HUMAN-b,674,99.5,0.839881422120639,2,0.726298743607869
HUMAN-b,1546,99.5,0.839881422120639,2,0.726298743607869
HUMAN-b,1808,100,0.852427167043063,2,0.728460329913762
HUMAN-b,262,100,0.852427167043063,2,0.728460329913762
HUMAN-b,613,89,0.576420778749748,2,0.680905431184115
HUMAN-b,701,62.5,-0.185535403437692,2,0.549623147087684
HUMAN-b,314,87.5,0.441751842683478,2,0.657702462382338
HUMAN-b,1273,99.5,0.839881422120639,2,0.726298743607869
HUMAN-b,985,99.5,0.839881422120639,2,0.726298743607869
HUMAN-b,595,87.5,0.988029676231226,2,0.751824149975334
HUMAN-b,1654,87,0.970043469493449,2,0.748725191848914
HUMAN-b,370,63,0.3222140425624,2,0.637106533374051
HUMAN-b,1581,98,1.37459653127861,2,0.818428215764133
HUMAN-b,125,75.5,0.556360714524579,2,0.677449154941246
HUMAN-b,439,68,0.289519784642612,2,0.631473431422932
HUMAN-b,1696,90,1.07796070992011,2,0.767318940607435
HUMAN-b,539,88,1.07391582021683,2,0.766622020795537
HUMAN-b,1759,56.5,-0.073976060186556,2,0.568844416941105
HUMAN-b,224,69.5,0.340526233671256,2,0.640261657424202
HUMAN-b,599,89,1.25968939000837,1,0.798630132465378
HUMAN-b,710,67,0.684010815430384,1,0.699442803925029
HUMAN-b,1638,48,0.18683386465849,1,0.613781020185638
HUMAN-b,824,29,-0.310343086113403,1,0.528119236446246
HUMAN-b,1333,86,1.18118776620228,1,0.785104587664421
HUMAN-b,926,66,0.657843607495021,1,0.694934288991377
HUMAN-b,1584,99,1.52136146936199,1,0.843715281801898
HUMAN-b,551,44,0.082165032917039,1,0.595746960451029
HUMAN-b,1424,69,0.73634523130111,1,0.708459833792334
HUMAN-b,558,99,1.52136146936199,1,0.843715281801898
HUMAN-b,1562,100,0.472595349602961,1,0.663016686654801
HUMAN-b,1554,100,0.472595349602961,1,0.663016686654801
HUMAN-b,1855,100,0.472595349602961,1,0.663016686654801
HUMAN-b,1207,100,0.472595349602961,1,0.663016686654801
HUMAN-b,1258,100,0.472595349602961,1,0.663016686654801
HUMAN-b,1277,76,-0.409386640324805,1,0.511054391608879
HUMAN-b,434,100,0.472595349602961,1,0.663016686654801
HUMAN-b,1663,100,0.472595349602961,1,0.663016686654801
HUMAN-b,426,100,0.472595349602961,1,0.663016686654801
HUMAN-b,583,50,-1.36486712941322,1,0.346428571975796
HUMAN-b,55,80,0.5219088799068,1,0.671513228905513
HUMAN-b,1218,94,0.861914664862369,1,0.730094991346002
HUMAN-b,283,100,1.00763142984333,1,0.755201460963355
HUMAN-b,1496,64,0.133330839957577,1,0.604562643259239
HUMAN-b,250,94,0.861914664862369,1,0.730094991346002
HUMAN-b,795,100,1.00763142984333,1,0.755201460963355
HUMAN-b,122,92,0.813342409868717,1,0.721726168140218
HUMAN-b,1687,100,1.00763142984333,1,0.755201460963355
HUMAN-b,172,75,0.400478242422668,1,0.650591170891052
HUMAN-b,17,64,0.133330839957577,1,0.604562643259239
HUMAN-b,1299,96.5,1.33840852071261,2,0.812193152915281
HUMAN-b,1232,96,1.32994136799731,2,0.810734293240349
HUMAN-b,793,35,-0.36282669445757,2,0.519076501257374
HUMAN-b,195,88,1.05701370972161,2,0.763709848516165
HUMAN-b,857,86,0.991727221184774,2,0.752461223547803
HUMAN-b,1823,83.5,1.02008168237847,2,0.757346594277581
HUMAN-b,425,32,-0.472538131391188,2,0.500173618954093
HUMAN-b,362,10.5,-1.09189595426361,2,0.393460514499378
HUMAN-b,1398,90.5,1.1425490551021,2,0.778447278010195
HUMAN-b,1159,71.5,0.518400179292717,2,0.670908692527181
HUMAN-b,1336,99,1.22793089727051,2,0.793158259458039
HUMAN-b,1535,100,1.25417434460975,2,0.797679910164211
HUMAN-b,1379,99,1.22793089727051,2,0.793158259458039
HUMAN-b,905,99.5,1.24105262094014,2,0.795419084811127
HUMAN-b,1484,97,1.17544400259203,2,0.784114958045696
HUMAN-b,1738,76,0.612456337811936,2,0.687114227192298
HUMAN-b,358,99,1.22793089727051,2,0.793158259458039
HUMAN-b,898,79.5,0.716183674155284,2,0.704986070687681
HUMAN-b,1256,96.5,1.16232227892241,2,0.78185413269261
HUMAN-b,65,97,1.17544400259203,2,0.784114958045696
HUMAN-b,1534,25,-0.767513296496464,1,0.449350468841222
HUMAN-b,436,97,1.26788108095272,1,0.800041531077171
HUMAN-b,1348,99,1.32441981365964,1,0.809782949472613
HUMAN-b,139,92,1.12653424918542,1,0.775687985088564
HUMAN-b,398,95,1.2113423482458,1,0.790300112681728
HUMAN-b,292,59,0.193645159521207,1,0.614954581563753
HUMAN-b,1549,50,-0.060779137659941,1,0.57111819878426
HUMAN-b,784,49,-0.089048504013402,1,0.566247489586538
HUMAN-b,382,86,0.956918051064653,1,0.746463729902235
HUMAN-b,1326,88,1.01345678377157,1,0.756205148297677
HUMAN-b,707,92.5,0.811861714717804,2,0.721471049741015
HUMAN-b,126,67,0.219343752710055,2,0.619382355877772
HUMAN-b,1760,91.5,0.788625716207696,2,0.7174675715503
HUMAN-b,869,48.5,-0.252035170891941,2,0.538165478566363
HUMAN-b,836,96.5,0.899616589862608,2,0.73659089615598
HUMAN-b,1456,100,0.986131703543612,2,0.751497136171381
HUMAN-b,337,98,0.939659706523397,2,0.74349017978995
HUMAN-b,1282,100,0.986131703543612,2,0.751497136171381
HUMAN-b,182,87.5,0.695681722167264,2,0.701453658787438
HUMAN-b,1272,75.5,0.162582914160332,2,0.609602669451915
HUMAN-b,1644,99,1.64369935983493,1,0.864793656212772
HUMAN-b,819,59,0.204802820812775,1,0.616877006099146
HUMAN-b,823,100,1.67967177331048,1,0.870991572465612
HUMAN-b,1071,76,0.816333849897191,1,0.722241582397437
HUMAN-b,1106,75,0.780361436421637,1,0.716043666144596
HUMAN-b,1063,60,0.240775234288329,1,0.623074922351987
HUMAN-b,579,76,0.816333849897191,1,0.722241582397437
HUMAN-b,376,48,-0.190893727418317,1,0.548699927317899
HUMAN-b,1209,76,0.816333849897191,1,0.722241582397437
HUMAN-b,735,75,0.780361436421637,1,0.716043666144596
HUMAN-b,1860,100,0.659327357638773,1,0.695189933754755
HUMAN-b,280,98,0.576983488819144,1,0.681002384086291
HUMAN-b,1532,98,0.576983488819144,1,0.681002384086291
HUMAN-b,711,100,0.659327357638773,1,0.695189933754755
HUMAN-b,1223,99,0.618155423228958,1,0.688096158920523
HUMAN-b,1594,99,0.618155423228958,1,0.688096158920523
HUMAN-b,1344,97,0.535811554409329,1,0.673908609252059
HUMAN-b,1270,100,0.659327357638773,1,0.695189933754755
HUMAN-b,1756,99,0.618155423228958,1,0.688096158920523
HUMAN-b,119,99,0.618155423228958,1,0.688096158920523
HUMAN-b,1293,87,0.916723435803399,1,0.739538343609383
HUMAN-b,289,100,1.28556913885026,1,0.803089119240774
HUMAN-b,1614,93,1.08695991413272,1,0.768869470823871
HUMAN-b,1399,72,0.491132239980094,1,0.666210525573161
HUMAN-b,464,100,1.28556913885026,1,0.803089119240774
HUMAN-b,1844,100,1.28556913885026,1,0.803089119240774
HUMAN-b,820,58,0.093913790545009,1,0.597771228739354
HUMAN-b,281,47,-0.218186419725414,1,0.543997495512791
HUMAN-b,1670,94,1.11533266052094,1,0.773757992026286
HUMAN-b,1502,57,0.065541044156789,1,0.592882707536939
HUMAN-b,650,89,0.64729929131476,1,0.693117541592064
HUMAN-b,1578,83,0.455000474337082,1,0.659985153520356
HUMAN-b,216,85,0.519100079996308,1,0.671029282877592
HUMAN-b,837,35,-1.08339006148434,1,0.394926048946695
HUMAN-b,187,100,0.999847122440503,1,0.753860253056861
HUMAN-b,676,100,0.999847122440503,1,0.753860253056861
HUMAN-b,924,100,0.999847122440503,1,0.753860253056861
HUMAN-b,1026,100,0.999847122440503,1,0.753860253056861
HUMAN-b,1743,100,0.999847122440503,1,0.753860253056861
