SYS,SID,RAW.SCR,Z.SCR,N,HIT
PicSOM,633,14.6666666666667,-0.56561868732079,21,14
PicSOM,29,9.42857142857143,-0.700344038470417,21,14
PicSOM,361,56.6904761904762,0.50013442159639,42,14
PicSOM,1318,10.9047619047619,-0.672361321856447,21,14
PicSOM,448,77.6190476190476,1.03486030245258,21,14
PicSOM,216,3.19047619047619,-0.878543447439094,21,14
PicSOM,24,8.95238095238095,-0.72036615736712,21,14
PicSOM,389,62.1666666666667,0.788904349764872,24,15
PicSOM,157,2.25,-0.783816617447237,24,15
PicSOM,1068,1.16666666666667,-0.813401689688839,24,15
PicSOM,973,29.125,-0.076834943560228,24,15
PicSOM,1771,12.0833333333333,-0.50945837262501,48,15
PicSOM,1453,0.416666666666667,-0.834839688971208,24,15
PicSOM,1429,1.625,-0.797375217627559,24,15
PicSOM,333,2.33333333333333,-0.774370295355135,24,15
PicSOM,1623,41.7083333333333,0.2130959110722,24,15
PicSOM,943,81.8541666666667,0.962198780293091,48,16
PicSOM,1442,89.8333333333333,1.16183443947482,24,16
PicSOM,1499,3.58333333333333,-0.842375182029232,24,16
PicSOM,1071,21.9583333333333,-0.444927235838552,24,16
PicSOM,1606,66.125,0.62269402449699,24,16
PicSOM,717,15.5833333333333,-0.574143809129378,24,16
PicSOM,1761,33.8333333333333,-0.145872047818664,24,16
PicSOM,310,0.708333333333333,-0.91727832417256,24,16
PicSOM,178,13.5,-0.615614980108423,24,16
PicSOM,749,9.51724137931035,-0.755580969641686,29,17
PicSOM,93,26.6896551724138,-0.364260608463161,29,17
PicSOM,1769,14.7931034482759,-0.629741099690152,29,17
PicSOM,1797,22.1724137931034,-0.473773306792257,29,17
PicSOM,1671,9.87931034482759,-0.743243056044142,58,17
PicSOM,1657,7.72413793103448,-0.810347424079752,29,17
PicSOM,1794,8.58620689655172,-0.773460631417818,29,17
PicSOM,802,5.13793103448276,-0.882519039867825,29,17
PicSOM,295,38.8965517241379,-0.072543948954088,29,17
PicSOM,359,10.3103448275862,-0.764322363096546,29,17
PicSOM,1470,13.9583333333333,-0.37356313381542,24,18
PicSOM,1554,22.6666666666667,-0.180643545100592,24,18
PicSOM,427,78.9791666666667,1.04553631412948,48,18
PicSOM,22,23.5833333333333,-0.312272731929459,24,18
PicSOM,312,13.0416666666667,-0.500195112566669,24,18
PicSOM,398,7.47916666666667,-0.64414600752694,48,18
PicSOM,458,10.5,-0.643844512517022,24,18
PicSOM,826,7.04166666666667,-0.695728157832143,24,18
PicSOM,1637,6.16666666666667,-0.729859108338923,24,18
PicSOM,1361,5.875,-0.733832625709021,24,18
PicSOM,1051,14.375,-0.541297451809187,24,18
PicSOM,898,13.0833333333333,-0.565389447515377,24,18
PicSOM,495,8.41666666666667,-0.59613779683354,24,18
PicSOM,728,29.6842105263158,-0.135269330788192,19,20
PicSOM,32,11.8947368421053,-0.619412793265837,19,20
PicSOM,489,30,-0.093010695404253,19,20
PicSOM,550,2.71052631578947,-0.885228956929827,38,20
PicSOM,417,24.3157894736842,-0.203333315551062,19,20
PicSOM,993,69.0526315789474,1.0057544470587,19,20
PicSOM,167,1.94736842105263,-0.90748003536428,19,20
PicSOM,57,7.63157894736842,-0.745952031116738,19,20
PicSOM,1310,4.47368421052632,-0.780318327013632,19,20
PicSOM,432,22.2105263157895,-0.329843600680411,19,20
PicSOM,23,42.6086956521739,0.20208405995302,23,21
PicSOM,1241,10,-0.62750112217341,23,21
PicSOM,1335,42.0434782608696,0.203799702937333,23,21
PicSOM,1194,34.2608695652174,-0.038812262618583,23,21
PicSOM,824,28.5652173913043,-0.208953342481141,23,21
PicSOM,1818,4.95652173913043,-0.762774833291385,23,21
PicSOM,399,7.60869565217391,-0.672389390999464,23,21
UTS_CETC,898,58.75,0.601109980215224,24,1
UTS_CETC,430,26,-0.243362490239254,24,1
UTS_CETC,291,7.64583333333333,-0.690295892191321,48,1
UTS_CETC,1206,17.2291666666667,-0.437107957170922,48,1
UTS_CETC,746,22.0833333333333,-0.305474473069986,24,1
UTS_CETC,707,42.1666666666667,0.193882614059656,24,1
UTS_CETC,1338,82.2916666666667,1.25603982403386,24,1
UTS_CETC,748,54.6818181818182,0.56478038663871,22,5
UTS_CETC,1468,58.7954545454545,0.722380418040058,44,5
UTS_CETC,1072,3.15909090909091,-0.688964364367801,44,5
UTS_CETC,1133,32.8181818181818,-0.032092523360559,22,5
UTS_CETC,282,10.1818181818182,-0.562244392717546,22,5
UTS_CETC,117,69.5909090909091,0.903705772857314,22,5
UTS_CETC,738,37.3636363636364,0.089737535159135,22,5
UTS_CETC,407,48.1818181818182,0.384073940981579,22,5
UTS_CETC,1563,42.5,0.298089049147088,22,5
UTS_CETC,1689,45.15,0.127990889572236,20,10
UTS_CETC,988,80.8,0.953039835754733,20,10
UTS_CETC,1171,14.95,-0.657193346192953,20,10
UTS_CETC,1099,77.3,0.95305190139845,20,10
UTS_CETC,614,37.5,-0.094497070268269,20,10
UTS_CETC,625,35.4,-0.130470963524905,20,10
UTS_CETC,27,29.55,-0.245526549946928,20,10
UTS_CETC,579,38.95,-0.050802934755772,20,10
UTS_CETC,737,37.1,-0.060517490269993,20,10
UTS_CETC,1740,91.4,1.31926651131971,20,10
UTS_CETC,1834,53.6086956521739,0.338793005188722,23,19
UTS_CETC,1372,41.6304347826087,0.07544107201373,46,19
UTS_CETC,1685,77.2608695652174,0.958986577672252,23,19
UTS_CETC,1210,11.5217391304348,-0.683005707211769,23,19
UTS_CETC,1833,83.6521739130435,1.09179628133883,46,19
UTS_CETC,200,16.4347826086957,-0.567638259630542,23,19
UTS_CETC,279,89.6521739130435,1.24980412282855,23,19
UTS_CETC,1593,40.3695652173913,0.024688719861241,46,19
UTS_CETC,1550,14.3913043478261,-0.646514795109661,23,19
UTS_CETC,53,54.1842105263158,0.398998078141504,38,0
UTS_CETC,873,42.4210526315789,0.091763197890604,19,0
UTS_CETC,1155,16.8947368421053,-0.606300573759756,19,0
UTS_CETC,821,71.5263157894737,0.873121578589521,19,0
UTS_CETC,1027,29.8947368421053,-0.237999281079074,19,0
UTS_CETC,519,82.7368421052632,1.18263176478142,19,0
UTS_CETC,162,65.9473684210526,0.711787524508784,19,0
UTS_CETC,230,76.8947368421053,1.01484457358938,19,0
UTS_CETC,1797,51.4736842105263,0.336114548469365,19,0
UTS_CETC,785,17.3703703703704,-0.490144505734538,27,2
UTS_CETC,1703,33.1851851851852,-0.112016849129597,27,2
UTS_CETC,583,11.1851851851852,-0.666225520203161,27,2
UTS_CETC,1837,26.8518518518519,-0.245042953516167,27,2
UTS_CETC,251,79.3333333333333,1.08037604014767,27,2
UTS_CETC,1223,44.8148148148148,0.197095489691426,27,2
UTS_CETC,690,57.0909090909091,0.445892296933107,44,3
UTS_CETC,1543,19.5909090909091,-0.378432667842021,22,3
UTS_CETC,9,25.2272727272727,-0.269635507908919,22,3
UTS_CETC,1411,34.5454545454545,-0.070997884015192,22,3
UTS_CETC,311,12.0454545454545,-0.602001891065766,22,3
UTS_CETC,1148,54.5,0.380835240865371,22,3
UTS_CETC,1513,85.5909090909091,1.19401730246648,22,3
UTS_CETC,1399,68.8421052631579,0.875274788774676,19,4
UTS_CETC,1561,66.5526315789474,0.779294672282949,38,4
UTS_CETC,245,34.9473684210526,0.015104317128505,19,4
UTS_CETC,1749,20.4210526315789,-0.394141755362243,19,4
UTS_CETC,50,79.2631578947368,1.06808885028028,19,4
UTS_CETC,1630,5.89473684210526,-0.783095911962212,19,4
UTS_CETC,790,18.2105263157895,-0.474185809790842,19,4
UTS_CETC,170,33.5789473684211,-0.082296082789935,19,4
UTS_CETC,281,7.09523809523809,-0.82510590886071,21,6
UTS_CETC,474,65,0.666192456487176,21,6
UTS_CETC,309,69.9047619047619,0.824470946916006,21,6
UTS_CETC,1135,14.8095238095238,-0.657633212868055,21,6
UTS_CETC,805,19.6666666666667,-0.474590460361347,21,6
UTS_CETC,194,31.952380952381,-0.155773729218245,21,6
UTS_CETC,213,20.3333333333333,-0.473036414272835,21,6
UTS_CETC,112,78.5714285714286,0.988880242148351,21,6
UTS_CETC,601,63.3214285714286,0.699472843834122,28,7
UTS_CETC,1502,59.9285714285714,0.594168072292801,28,7
UTS_CETC,1618,13.9285714285714,-0.529269882596067,28,7
UTS_CETC,1641,10.625,-0.639450074529909,56,7
UTS_CETC,705,60.6785714285714,0.679312269111072,28,7
UTS_CETC,1170,37.5714285714286,0.067747896661525,28,7
UTS_CETC,1175,48.8214285714286,0.343720408193834,28,7
UTS_CETC,1028,4.57142857142857,-0.802612844643602,28,7
UTS_CETC,1240,90.3928571428571,1.39110584872159,28,7
UTS_CETC,116,23.8571428571429,-0.290780110218971,28,7
UTS_CETC,1511,3.5,-0.811895713581255,28,7
UTS_CETC,445,14.9285714285714,-0.503490998925807,28,7
UTS_CETC,1259,48.6071428571429,0.320663808801028,28,7
UTS_CETC,1225,55.5714285714286,0.43777853664864,28,8
UTS_CETC,1400,29.0357142857143,-0.16310078935178,56,8
UTS_CETC,1644,85,1.24771464349639,28,8
UTS_CETC,527,33.4642857142857,-0.076779984597392,28,8
UTS_CETC,831,12.6071428571429,-0.582165234040068,28,8
UTS_CETC,560,89.6428571428571,1.34425979678191,28,8
UTS_CETC,345,49.8214285714286,0.340943053478788,28,8
UTS_CETC,338,83.0909090909091,1.19990425733435,22,9
UTS_CETC,1675,76.9090909090909,0.913202945374454,22,9
UTS_CETC,1261,26.7727272727273,-0.185145598166295,22,9
UTS_CETC,1143,90.8181818181818,1.34998089550831,22,9
UTS_CETC,1551,22.6818181818182,-0.351823598161979,22,9
UTS_CETC,664,33.5,-0.057113669029151,22,9
UTS_CETC,886,14.9545454545455,-0.435305587545877,22,9
UTS_CETC,592,18.3333333333333,-0.478087390840485,27,11
UTS_CETC,337,49.8148148148148,0.283512300678621,27,11
UTS_CETC,624,21.8148148148148,-0.363468655699065,27,11
UTS_CETC,787,19.1481481481481,-0.460795948007172,27,11
UTS_CETC,349,27.5185185185185,-0.232293021134208,27,11
UTS_CETC,1009,27.6296296296296,-0.21583564725434,27,11
UTS_CETC,1603,24.3333333333333,-0.319466786769671,27,11
UTS_CETC,1750,65.4814814814815,0.683104806077706,27,11
UTS_CETC,1167,24.0625,-0.322533303362126,16,12
UTS_CETC,1000,25.4375,-0.314566735769529,16,12
UTS_CETC,555,21.0625,-0.504854094341536,16,12
UTS_CETC,1558,32,-0.162192443159529,16,12
UTS_CETC,326,12.0625,-0.642593747426921,16,12
UTS_CETC,367,88.3125,1.27160922492509,16,12
UTS_CETC,1168,48.40625,0.202770802930004,32,12
UTS_CETC,456,4.125,-0.788573124622463,16,13
UTS_CETC,1566,23.875,-0.274454289458675,16,13
UTS_CETC,1822,58.375,0.598091333651242,16,13
UTS_CETC,1565,1.125,-0.876245865057333,16,13
UTS_CETC,1536,25.5625,-0.198072095344761,16,13
UTS_CETC,1050,11.875,-0.58690103208044,16,13
UTS_CETC,122,28.6875,-0.133370977549614,16,13
UTS_CETC,1160,33.3125,-0.039367986658067,16,13
UTS_CETC,1280,37.6666666666667,0.016578212632717,21,14
UTS_CETC,498,10.0952380952381,-0.696128693907826,42,14
UTS_CETC,1268,25.8095238095238,-0.256975706769423,21,14
UTS_CETC,1522,10.5238095238095,-0.679837757903882,21,14
UTS_CETC,979,87.4761904761905,1.30482369054666,21,14
UTS_CETC,494,66.0952380952381,0.742349903026666,21,14
UTS_CETC,1281,46.7619047619048,0.236185584487249,21,14
UTS_CETC,1527,83.0952380952381,1.1182075983291,21,14
UTS_CETC,373,58.0952380952381,0.582572421964755,21,14
UTS_CETC,1423,15.3809523809524,-0.521847984345914,21,14
UTS_CETC,603,38.0833333333333,0.127768494150429,24,15
UTS_CETC,242,8.91666666666667,-0.5880454298373,24,15
UTS_CETC,818,21.375,-0.256660555558004,24,15
UTS_CETC,846,3.54166666666667,-0.745932607157438,24,15
UTS_CETC,1075,68.3333333333333,0.945239294818229,24,15
UTS_CETC,547,47.5416666666667,0.338812181234365,24,15
UTS_CETC,34,14.75,-0.572690940194236,24,16
UTS_CETC,907,42.875,0.057613089526617,24,16
UTS_CETC,1606,74.375,0.798986991797046,24,16
UTS_CETC,1132,78.8333333333333,0.894783697598345,24,16
UTS_CETC,1789,3.54166666666667,-0.84796580905333,24,16
UTS_CETC,1761,90.125,1.15912706495243,24,16
UTS_CETC,1694,48.875,0.179314567041554,24,16
UTS_CETC,402,67.2916666666667,0.609868297999903,24,16
UTS_CETC,1243,76.2916666666667,0.813255883572355,24,16
UTS_CETC,1074,33.4166666666667,-0.175399472683359,24,16
UTS_CETC,783,84.4137931034483,1.06333400734429,29,17
UTS_CETC,1216,5.72413793103448,-0.885198557107783,29,17
UTS_CETC,276,33.5862068965517,-0.134375956195951,29,17
UTS_CETC,1665,7.06896551724138,-0.845219888465767,29,17
UTS_CETC,1585,42.8620689655172,0.054343247002518,29,17
UTS_CETC,1252,76.8965517241379,0.88712565923786,29,17
UTS_CETC,1251,65.9655172413793,0.610887085250702,29,17
UTS_CETC,1790,37,-0.095499651488778,29,17
UTS_CETC,1772,16,-0.573233148735665,29,17
UTS_CETC,193,17.1379310344828,-0.57389098382092,29,17
UTS_CETC,922,8.33333333333333,-0.656481843595007,48,18
UTS_CETC,1778,32.1666666666667,-0.068668976487952,24,18
UTS_CETC,850,15.5,-0.415191790976669,24,18
UTS_CETC,683,41.3333333333333,0.116299498815338,24,18
UTS_CETC,812,55.2916666666667,0.356047899849376,24,18
UTS_CETC,1081,14.2916666666667,-0.537539596021054,24,18
UTS_CETC,80,10.7083333333333,-0.54985060022246,24,18
UTS_CETC,675,40,-0.018280542834578,24,18
UTS_CETC,13,28.1052631578947,-0.184803733805348,19,20
UTS_CETC,262,11.7894736842105,-0.618009737220287,19,20
UTS_CETC,633,61.9473684210526,0.70001261060948,19,20
UTS_CETC,43,10.5263157894737,-0.66348584704107,38,20
UTS_CETC,509,75.0526315789474,1.04814998801034,19,20
UTS_CETC,728,10.7894736842105,-0.647222780676043,19,20
UTS_CETC,429,31.2631578947368,-0.060578273998734,19,20
UTS_CETC,1671,23.0526315789474,-0.325455742232461,19,20
UTS_CETC,1465,15.9565217391304,-0.453982711206549,23,21
UTS_CETC,1176,23.304347826087,-0.289142002448184,23,21
UTS_CETC,717,14.0652173913043,-0.573228623251435,46,21
UTS_CETC,1408,51.4347826086956,0.402642199756569,23,21
UTS_CETC,362,30.6521739130435,-0.129873895428434,23,21
UTS_CETC,1178,20.304347826087,-0.34484407090479,23,21
UTS_CETC,344,7.30434782608696,-0.691642581253884,23,21
UTS_CETC,1444,36.3478260869565,0.017374226455818,23,21
UTS_CETC,1726,66.8260869565217,0.801918177943473,23,21
UTS_CETC,448,11.6086956521739,-0.573022062823088,23,21
UTS_CETC,1224,8.78260869565217,-0.664904558889756,23,21
UTS_CETC,1284,50.1304347826087,0.365806104060494,23,21
UTS_CETC,1361,7.39130434782609,-0.690537289096197,23,21
UTS_CETC,521,10.2173913043478,-0.620385529327626,23,21
UTS_CETC,855,41.7826086956522,0.157575488425355,23,21
KU_ISPL,1649,23.3333333333333,-0.278883811042905,24,1
KU_ISPL,148,14.875,-0.498891395750625,24,1
KU_ISPL,1737,2.875,-0.823319177535251,24,1
KU_ISPL,1498,0.541666666666667,-0.887034586257567,24,1
KU_ISPL,1716,86.5,1.34363423378801,24,1
KU_ISPL,693,44.9583333333333,0.24958786387136,24,1
KU_ISPL,1483,8.79166666666667,-0.668535081210607,24,1
KU_ISPL,1414,1.125,-0.870165147353668,24,1
KU_ISPL,487,2.5,-0.82545773231156,24,1
KU_ISPL,1385,5.5,-0.672558344124693,22,5
KU_ISPL,1685,4.04545454545455,-0.634888621431381,22,5
KU_ISPL,1388,1.77272727272727,-0.767972442595598,22,5
KU_ISPL,490,0.318181818181818,-0.800741350721605,22,5
KU_ISPL,1812,39,0.119809935917623,22,5
KU_ISPL,467,6.40909090909091,-0.662478913868997,22,5
KU_ISPL,1795,23,-0.456026905169747,20,10
KU_ISPL,1169,11.35,-0.778180889877327,20,10
KU_ISPL,29,29.2,-0.321495255888641,20,10
KU_ISPL,1647,9.75,-0.762175502386725,20,10
KU_ISPL,1663,10.3478260869565,-0.78954268517205,23,19
KU_ISPL,175,24.0869565217391,-0.395675190501764,23,19
KU_ISPL,1487,6.8695652173913,-0.83189533561867,23,19
KU_ISPL,1225,6.91304347826087,-0.809246116130042,23,19
KU_ISPL,1863,97,1.44644827010785,23,19
KU_ISPL,891,47.3478260869565,0.176048884662248,23,19
KU_ISPL,636,10.7391304347826,-0.697297022619486,23,19
KU_ISPL,945,22.1304347826087,-0.406744806105547,23,19
KU_ISPL,1381,4.26086956521739,-0.912121318357558,23,19
KU_ISPL,685,6.56521739130435,-0.834582564501972,23,19
KU_ISPL,267,1.73913043478261,-0.978584794029172,23,19
KU_ISPL,1646,90.7391304347826,1.27464919910705,23,19
KU_ISPL,772,8.69565217391304,-0.767701335647823,23,19
KU_ISPL,446,30.2631578947368,-0.161740663067571,19,0
KU_ISPL,385,6.15789473684211,-0.814552353460888,19,0
KU_ISPL,1552,19.7894736842105,-0.517048262670617,19,0
KU_ISPL,1601,5.52631578947368,-0.840509929989766,38,0
KU_ISPL,1245,84.1578947368421,1.22496357332408,19,0
KU_ISPL,544,42.1578947368421,0.060135205706632,19,0
KU_ISPL,1356,7.42592592592593,-0.822231251163013,54,2
KU_ISPL,214,8.55555555555556,-0.803534356043041,27,2
KU_ISPL,350,9.33333333333333,-0.736816701306243,27,2
KU_ISPL,1179,8.31481481481481,-0.764623016212924,54,2
KU_ISPL,714,49.2592592592593,0.316209643227997,27,2
KU_ISPL,1129,25.7037037037037,-0.214687226637127,27,2
KU_ISPL,1199,6.85185185185185,-0.815641720034939,27,2
KU_ISPL,1422,1.45454545454545,-0.859423797736592,22,3
KU_ISPL,897,3.81818181818182,-0.797286917972098,44,3
KU_ISPL,1313,23.8181818181818,-0.321439934411595,22,3
KU_ISPL,929,1,-0.872568491562093,22,3
KU_ISPL,85,93.3636363636364,1.39631905928776,22,3
KU_ISPL,759,5.45454545454545,-0.746017725815164,22,3
KU_ISPL,937,93.7727272727273,1.40483069936424,22,3
KU_ISPL,323,4.86363636363636,-0.772299644459177,22,3
KU_ISPL,153,3.90909090909091,-0.80195553117311,22,3
KU_ISPL,1650,4.45454545454545,-0.780623270581719,22,3
KU_ISPL,1284,52.1818181818182,0.329430899990895,22,3
KU_ISPL,181,3.22727272727273,-0.814237980938075,22,3
KU_ISPL,204,6.5,-0.734174704857576,22,3
KU_ISPL,768,4.54545454545455,-0.770949694792681,22,3
KU_ISPL,637,25.6818181818182,-0.265259608806434,22,3
KU_ISPL,521,16.1363636363636,-0.501527151455639,22,3
KU_ISPL,283,20.6842105263158,-0.402365144852735,19,4
KU_ISPL,815,38.7619047619048,-0.045895474770595,21,6
KU_ISPL,549,15.1428571428571,-0.629700353932482,21,6
KU_ISPL,1216,67.9047619047619,0.725914288739833,21,6
KU_ISPL,420,9.28571428571429,-0.76421022444922,21,6
KU_ISPL,164,57.3809523809524,0.403875493936032,21,6
KU_ISPL,447,73.0476190476191,0.863700316279886,21,6
KU_ISPL,894,36.6190476190476,-0.040244260838242,21,6
KU_ISPL,381,3.52380952380952,-0.902496215825975,21,6
KU_ISPL,1763,12.0952380952381,-0.684829766538818,21,6
KU_ISPL,1276,4.71428571428571,-0.884648459727707,21,6
KU_ISPL,1118,16.047619047619,-0.572550457713914,21,6
KU_ISPL,1699,9.17857142857143,-0.688446505960964,28,7
KU_ISPL,651,47.9285714285714,0.336072794623653,28,7
KU_ISPL,1078,9.03571428571429,-0.673597751328994,28,7
KU_ISPL,1858,25.2142857142857,-0.196079325684245,56,7
KU_ISPL,1864,6.28571428571429,-0.750238734502634,28,7
KU_ISPL,223,2.96428571428571,-0.847262918412458,28,7
KU_ISPL,874,10,-0.615280760120396,28,7
KU_ISPL,957,2.14285714285714,-0.873268901256613,28,7
KU_ISPL,635,13.0357142857143,-0.558561687749776,28,7
KU_ISPL,881,68.3928571428571,0.822687784268489,28,7
KU_ISPL,1604,5.17857142857143,-0.790601560754641,28,7
KU_ISPL,1503,2.35714285714286,-0.850826605586735,28,7
KU_ISPL,1260,2.5,-0.85409506598389,28,7
KU_ISPL,568,26.1785714285714,-0.136560375296543,28,8
KU_ISPL,200,11.2857142857143,-0.572744185507727,28,8
KU_ISPL,439,4.67857142857143,-0.794400076980958,56,8
KU_ISPL,75,1.5,-0.891274383326077,28,8
KU_ISPL,1629,11.3928571428571,-0.655916713775316,28,8
KU_ISPL,274,3.28571428571429,-0.830200413004469,28,8
KU_ISPL,1429,1.35714285714286,-0.88362449703632,28,8
KU_ISPL,1030,1.75,-0.865915989866889,28,8
KU_ISPL,108,4,-0.780948206496339,22,9
KU_ISPL,88,5.22727272727273,-0.721809452964096,22,9
KU_ISPL,292,14.0454545454545,-0.502636794744479,22,9
KU_ISPL,737,7.63636363636364,-0.728754828772477,22,9
KU_ISPL,1101,21.1818181818182,-0.343984994785526,22,9
KU_ISPL,60,38.9090909090909,0.089255667885374,22,9
KU_ISPL,1241,15.9545454545455,-0.513732565893626,22,9
KU_ISPL,177,84.3636363636364,1.11366477143012,22,9
KU_ISPL,839,83.5454545454545,1.21036311813578,22,9
KU_ISPL,23,13.4545454545455,-0.463825755787408,22,9
KU_ISPL,1724,17.037037037037,-0.477376419482498,27,11
KU_ISPL,1263,12,-0.66881208895692,27,11
KU_ISPL,1207,9.2037037037037,-0.676910402163766,54,11
KU_ISPL,1506,6.07407407407407,-0.766116999480878,27,11
KU_ISPL,1628,39.6296296296296,0.038682282611345,27,11
KU_ISPL,857,4,-0.835752319111344,27,11
KU_ISPL,208,11.3703703703704,-0.656554264423299,27,11
KU_ISPL,342,5.37037037037037,-0.779762236043758,27,11
KU_ISPL,733,62.3703703703704,0.634606903280271,27,11
KU_ISPL,471,54.4375,0.413314426905293,16,12
KU_ISPL,1441,10.21875,-0.686668308427593,32,12
KU_ISPL,1364,13.875,-0.557299217331687,16,12
KU_ISPL,71,20.4375,-0.409585901112714,16,12
KU_ISPL,193,9.5,-0.770141388313094,16,12
KU_ISPL,1321,13.625,-0.664558156183697,16,12
KU_ISPL,393,6.5,-1.26025397431511,16,12
KU_ISPL,809,13.9375,-0.586773895120301,16,12
KU_ISPL,270,12.4375,-0.666350989160651,32,12
KU_ISPL,116,11.5625,-0.638146676570992,16,12
KU_ISPL,1599,16.5625,-0.534547825590371,16,12
KU_ISPL,1423,12.8125,-0.625394085348977,16,12
KU_ISPL,892,9.6875,-0.723203442726039,16,12
KU_ISPL,154,0.75,-0.886231330572816,16,13
KU_ISPL,377,24.6875,-0.253873989445208,32,13
KU_ISPL,954,12.375,-0.576599665614648,16,13
KU_ISPL,1853,46.25,0.271981578387102,16,13
KU_ISPL,1110,74.125,1.05036589529395,16,13
KU_ISPL,1396,20.3125,-0.371145646542292,16,13
KU_ISPL,1768,2,-0.850036556311436,16,13
KU_ISPL,1329,9.1875,-0.655351315573546,16,13
KU_ISPL,1286,10.625,-0.604482384733147,16,13
KU_ISPL,584,7.14285714285714,-0.790214316162017,21,14
KU_ISPL,781,4.38095238095238,-0.854023271542445,21,14
KU_ISPL,1828,26.1428571428571,-0.298803918727669,21,14
KU_ISPL,1193,4.66666666666667,-0.852672806679499,21,14
KU_ISPL,1120,66.5238095238095,0.728958811995752,21,14
KU_ISPL,139,6.95238095238095,-0.784780555489469,21,14
KU_ISPL,799,68.6666666666667,0.812792744744021,21,14
KU_ISPL,484,18.6428571428571,-0.469872311774762,42,14
KU_ISPL,1571,15.0952380952381,-0.562425733068397,21,14
KU_ISPL,1160,7.42857142857143,-0.75140914920327,21,14
KU_ISPL,701,8.14285714285714,-0.737684380633158,21,14
KU_ISPL,1683,13.3333333333333,-0.59179844325854,21,14
KU_ISPL,170,3.72916666666667,-0.743565021032548,48,15
KU_ISPL,1697,3.35416666666667,-0.755637172851908,48,15
KU_ISPL,373,3.29166666666667,-0.756499065851131,24,15
KU_ISPL,69,3.33333333333333,-0.755674235733608,24,15
KU_ISPL,751,1.04166666666667,-0.81819484524453,24,15
KU_ISPL,482,29.9166666666667,-0.063581577608511,24,15
KU_ISPL,1591,3.29166666666667,-0.751015836262862,24,15
KU_ISPL,1802,12.9583333333333,-0.553648118144262,24,15
KU_ISPL,1845,3.16666666666667,-0.767865717130796,24,15
KU_ISPL,105,3.41666666666667,-0.750647140686968,24,15
KU_ISPL,140,27.0416666666667,-0.110488417959419,24,15
KU_ISPL,832,4.41666666666667,-0.722768750896863,24,15
KU_ISPL,1187,10.7083333333333,-0.609036899786206,24,15
KU_ISPL,1777,10.7916666666667,-0.663189627105131,48,16
KU_ISPL,1379,6.58333333333333,-0.774824355691034,24,16
KU_ISPL,760,10.9166666666667,-0.65922447964622,24,16
KU_ISPL,1757,1.25,-0.901101315058964,24,16
KU_ISPL,269,1.04166666666667,-0.906138163972631,24,16
KU_ISPL,970,0.708333333333333,-0.916131201646194,24,16
KU_ISPL,1796,4.125,-0.829518520287292,24,16
KU_ISPL,1174,0.458333333333333,-0.923137253835002,24,16
KU_ISPL,1521,12.875,-0.636001469148106,24,16
KU_ISPL,1155,0.833333333333333,-0.912488824370165,24,16
KU_ISPL,1600,3.125,-0.850817408201128,24,16
KU_ISPL,76,2.20833333333333,-0.877965811538596,24,16
KU_ISPL,1701,58.0416666666667,0.389620855518022,24,16
KU_ISPL,84,7.27586206896552,-0.814136465000009,29,17
KU_ISPL,44,8.68965517241379,-0.779556403943007,29,17
KU_ISPL,1799,23.7586206896552,-0.395875369474798,29,17
KU_ISPL,1146,6.13793103448276,-0.852528462283148,29,17
KU_ISPL,1277,7.55172413793103,-0.82669819897999,29,17
KU_ISPL,1692,43.3793103448276,0.072118617039377,29,17
KU_ISPL,1401,79.9310344827586,0.957313956748926,29,17
KU_ISPL,1612,6.3448275862069,-0.862188361998452,29,17
KU_ISPL,1493,20.5862068965517,-0.527790530925997,29,17
KU_ISPL,670,16.448275862069,-0.611625519200957,58,17
KU_ISPL,83,0.208333333333333,-0.997057367102929,24,18
KU_ISPL,1829,19.0416666666667,-0.429417399898816,24,18
KU_ISPL,1667,24,-0.282800628337739,24,18
KU_ISPL,1798,57.2916666666667,0.519645740929657,24,18
KU_ISPL,672,35.7631578947368,0.054708736368556,38,20
KU_ISPL,1178,33.4736842105263,0.065421806693473,19,20
KU_ISPL,1056,9,-0.654375408596075,19,20
KU_ISPL,474,68.4210526315789,0.953845363799369,19,20
KU_ISPL,1880,9.63157894736842,-0.685813629512976,19,20
KU_ISPL,1731,8.52631578947368,-0.60815498746709,19,20
KU_ISPL,715,12.4347826086957,-0.562926486156784,23,21
KU_ISPL,1064,3.91304347826087,-0.799686934106203,23,21
KU_ISPL,1251,18.5217391304348,-0.417778638076243,23,21
KU_ISPL,836,20.3913043478261,-0.359431098065599,23,21
KU_ISPL,1185,5.34782608695652,-0.761986716412621,23,21
KU_ISPL,1533,5.34782608695652,-0.751961528547344,23,21
KU_ISPL,933,5.1304347826087,-0.747057339831185,23,21
NTU_ROSE,1360,13.5833333333333,-0.534138321566528,24,1
NTU_ROSE,1681,12.9166666666667,-0.549479977995199,24,1
NTU_ROSE,521,18.75,-0.400470364113511,24,1
NTU_ROSE,418,29.9583333333333,-0.102659124953501,24,1
NTU_ROSE,527,78.4166666666667,1.12957337682055,24,1
NTU_ROSE,1519,0.541666666666667,-0.886687233558447,24,1
NTU_ROSE,1071,3,-0.821597635245784,24,1
NTU_ROSE,1115,3.125,-0.820807313087559,24,1
NTU_ROSE,48,0.541666666666667,-0.887082624214511,24,1
NTU_ROSE,123,1.79166666666667,-0.849430777888686,24,1
NTU_ROSE,1229,3.68181818181818,-0.716953446931624,22,5
